x,y,u,v
29.207,-6.5052,1.0206,-0.00038198
29.293,-6.5052,1.0206,-0.00037656
29.378,-6.5052,1.0206,-0.00037123
29.463,-6.5052,1.0206,-0.00036598
29.549,-6.5052,1.0206,-0.0003608
29.635,-6.5052,1.0205,-0.00035569
29.721,-6.5052,1.0205,-0.00035063
29.807,-6.5052,1.0205,-0.00034563
29.893,-6.5052,1.0205,-0.00034068
29.98,-6.5052,1.0205,-0.00033577
30.066,-6.5052,1.0205,-0.00033088
30.153,-6.5052,1.0204,-0.00032603
30.24,-6.5052,1.0204,-0.00032119
30.327,-6.5052,1.0204,-0.00031637
30.414,-6.5052,1.0204,-0.00031155
30.502,-6.5052,1.0204,-0.00030673
30.589,-6.5052,1.0204,-0.00030191
30.677,-6.5052,1.0204,-0.00029706
30.765,-6.5052,1.0203,-0.0002922
30.853,-6.5052,1.0203,-0.00028731
30.941,-6.5052,1.0203,-0.00028238
31.03,-6.5052,1.0203,-0.00027742
31.118,-6.5052,1.0203,-0.00027241
31.207,-6.5052,1.0203,-0.00026735
31.296,-6.5052,1.0203,-0.00026224
31.385,-6.5052,1.0202,-0.00025707
31.474,-6.5052,1.0202,-0.00025184
31.563,-6.5052,1.0202,-0.00024655
31.653,-6.5052,1.0202,-0.00024119
31.743,-6.5052,1.0202,-0.00023576
31.833,-6.5052,1.0202,-0.00023026
31.923,-6.5052,1.0202,-0.00022469
32.013,-6.5052,1.0202,-0.00021905
32.103,-6.5052,1.0201,-0.00021333
32.194,-6.5052,1.0201,-0.00020754
32.284,-6.5052,1.0201,-0.00020168
32.375,-6.5052,1.0201,-0.00019575
32.466,-6.5052,1.0201,-0.00018975
32.557,-6.5052,1.0201,-0.00018367
32.649,-6.5052,1.0201,-0.00017753
32.74,-6.5052,1.02,-0.00017133
32.832,-6.5052,1.02,-0.00016506
32.924,-6.5052,1.02,-0.00015873
33.016,-6.5052,1.02,-0.00015234
33.108,-6.5052,1.02,-0.00014588
33.2,-6.5052,1.02,-0.00013935
33.293,-6.5052,1.02,-0.00013276
33.386,-6.5052,1.0199,-0.00012611
33.478,-6.5052,1.0199,-0.00011939
33.571,-6.5052,1.0199,-0.00011259
33.665,-6.5052,1.0199,-0.00010572
33.758,-6.5052,1.0199,-0.000098751
33.852,-6.5052,1.0199,-0.000091699
33.945,-6.5052,1.0199,-0.000084559
34.039,-6.5052,1.0199,-0.000077332
34.133,-6.5052,1.0198,-0.000070018
34.227,-6.5052,1.0198,-0.000062615
34.322,-6.5052,1.0198,-0.000055122
34.416,-6.5052,1.0198,-0.00004754
34.511,-6.5052,1.0198,-0.000039881
34.606,-6.5052,1.0198,-0.00003216
34.701,-6.5052,1.0198,-0.000024388
34.796,-6.5052,1.0197,-0.00001657
34.892,-6.5052,1.0197,-8.7117E-06
34.987,-6.5052,1.0197,-8.2289E-07
35.083,-6.5052,1.0197,7.0817E-06
35.179,-6.5052,1.0197,0.000014989
35.275,-6.5052,1.0197,0.000022892
35.371,-6.5052,1.0196,0.000030787
35.467,-6.5052,1.0196,0.000038669
35.564,-6.5052,1.0196,0.000046532
35.661,-6.5052,1.0196,0.000054365
35.758,-6.5052,1.0196,0.000062152
35.855,-6.5052,1.0196,0.00006987
35.952,-6.5052,1.0195,0.000077497
36.05,-6.5052,1.0195,0.000085021
36.147,-6.5052,1.0195,0.000092439
36.245,-6.5052,1.0195,0.000099738
36.343,-6.5052,1.0195,0.00010688
36.441,-6.5052,1.0195,0.00011378
36.539,-6.5052,1.0194,0.00012035
36.638,-6.5052,1.0194,0.0001265
36.737,-6.5052,1.0194,0.00013218
36.835,-6.5052,1.0194,0.00013737
36.934,-6.5052,1.0194,0.00014211
37.034,-6.5052,1.0193,0.00014644
37.133,-6.5052,1.0193,0.00015038
37.232,-6.5052,1.0193,0.00015396
37.332,-6.5052,1.0193,0.00015722
37.432,-6.5052,1.0193,0.00016019
37.532,-6.5052,1.0192,0.00016291
37.632,-6.5052,1.0192,0.00016537
37.733,-6.5052,1.0192,0.00016759
37.833,-6.5052,1.0192,0.00016961
37.934,-6.5052,1.0192,0.00017147
38.035,-6.5052,1.0191,0.00017317
38.136,-6.5052,1.0191,0.00017469
38.237,-6.5052,1.0191,0.00017606
38.339,-6.5052,1.0191,0.00017731
38.44,-6.5052,1.0191,0.00017849
38.542,-6.5052,1.019,0.00017955
38.644,-6.5052,1.019,0.00018048
38.746,-6.5052,1.019,0.00018131
38.849,-6.5052,1.019,0.00018212
38.951,-6.5052,1.019,0.0001829
39.054,-6.5052,1.0189,0.00018361
39.157,-6.5052,1.0189,0.0001842
39.26,-6.5052,1.0189,0.00018475
39.363,-6.5052,1.0189,0.00018537
39.466,-6.5052,1.0189,0.00018608
39.57,-6.5052,1.0189,0.00018674
39.674,-6.5052,1.0188,0.00018723
39.778,-6.5052,1.0188,0.00018758
39.882,-6.5052,1.0188,0.00018793
39.986,-6.5052,1.0188,0.00018843
40.091,-6.5052,1.0188,0.00018908
40.195,-6.5052,1.0187,0.00018972
40.3,-6.5052,1.0187,0.00019019
40.405,-6.5052,1.0187,0.00019034
40.51,-6.5052,1.0187,0.00019007
40.616,-6.5052,1.0187,0.00018933
40.721,-6.5052,1.0186,0.00018816
40.827,-6.5052,1.0186,0.00018672
40.933,-6.5052,1.0186,0.00018522
41.039,-6.5052,1.0186,0.00018384
41.145,-6.5052,1.0186,0.00018271
41.252,-6.5052,1.0186,0.00018185
41.358,-6.5052,1.0185,0.00018128
41.465,-6.5052,1.0185,0.00018102
41.572,-6.5052,1.0185,0.00018112
41.679,-6.5052,1.0185,0.00018157
41.787,-6.5052,1.0185,0.00018233
41.894,-6.5052,1.0185,0.00018334
42.002,-6.5052,1.0184,0.00018455
42.11,-6.5052,1.0184,0.00018592
42.218,-6.5052,1.0184,0.00018743
42.326,-6.5052,1.0184,0.00018906
42.434,-6.5052,1.0184,0.00019079
42.543,-6.5052,1.0183,0.00019261
42.652,-6.5052,1.0183,0.00019449
42.761,-6.5052,1.0183,0.00019641
42.87,-6.5052,1.0183,0.00019836
42.979,-6.5052,1.0183,0.00020031
43.089,-6.5052,1.0183,0.00020225
43.199,-6.5052,1.0182,0.00020416
43.308,-6.5052,1.0182,0.00020603
43.419,-6.5052,1.0182,0.00020787
43.529,-6.5052,1.0182,0.00020966
43.639,-6.5052,1.0182,0.0002114
43.75,-6.5052,1.0181,0.00021309
43.861,-6.5052,1.0181,0.00021471
43.972,-6.5052,1.0181,0.00021628
44.083,-6.5052,1.0181,0.00021779
44.194,-6.5052,1.0181,0.00021923
44.306,-6.5052,1.018,0.00022061
44.417,-6.5052,1.018,0.00022191
44.529,-6.5052,1.018,0.00022314
44.641,-6.5052,1.018,0.0002243
44.754,-6.5052,1.018,0.00022541
44.866,-6.5052,1.0179,0.00022645
44.979,-6.5052,1.0179,0.00022742
45.092,-6.5052,1.0179,0.00022833
45.205,-6.5052,1.0179,0.00022917
45.318,-6.5052,1.0178,0.00022995
45.431,-6.5052,1.0178,0.00023065
45.545,-6.5052,1.0178,0.00023128
45.659,-6.5052,1.0178,0.00023182
45.773,-6.5052,1.0178,0.00023227
45.887,-6.5052,1.0177,0.00023264
46.001,-6.5052,1.0177,0.00023291
46.116,-6.5052,1.0177,0.0002331
46.23,-6.5052,1.0177,0.00023319
46.345,-6.5052,1.0176,0.00023317
46.46,-6.5052,1.0176,0.00023302
46.575,-6.5052,1.0176,0.00023273
46.691,-6.5052,1.0176,0.00023231
46.806,-6.5052,1.0176,0.00023174
46.922,-6.5052,1.0175,0.00023106
47.038,-6.5052,1.0175,0.00023025
47.154,-6.5052,1.0175,0.00022935
47.271,-6.5052,1.0175,0.00022839
47.387,-6.5052,1.0175,0.00022738
47.504,-6.5052,1.0175,0.00022633
47.621,-6.5052,1.0174,0.00022526
47.738,-6.5052,1.0174,0.00022417
47.855,-6.5052,1.0174,0.0002231
47.973,-6.5052,1.0174,0.00022205
48.091,-6.5052,1.0174,0.00022099
48.208,-6.5052,1.0173,0.00021993
48.326,-6.5052,1.0173,0.00021891
48.445,-6.5052,1.0173,0.00021792
48.563,-6.5052,1.0173,0.00021694
48.682,-6.5052,1.0172,0.00021591
48.801,-6.5052,1.0172,0.00021487
48.92,-6.5052,1.0172,0.00021389
49.039,-6.5052,1.0172,0.00021295
49.158,-6.5052,1.0172,0.00021196
49.278,-6.5052,1.0171,0.00021092
49.397,-6.5052,1.0171,0.00020993
49.517,-6.5052,1.0171,0.00020906
49.637,-6.5052,1.0171,0.00020825
49.758,-6.5052,1.017,0.0002074
49.878,-6.5052,1.017,0.00020652
49.999,-6.5052,1.017,0.00020573
50.12,-6.5052,1.017,0.00020512
50.241,-6.5052,1.017,0.00020455
50.362,-6.5052,1.0169,0.0002039
50.484,-6.5052,1.0169,0.00020317
50.605,-6.5052,1.0169,0.00020253
50.727,-6.5052,1.0169,0.00020202
50.849,-6.5052,1.0168,0.00020155
50.971,-6.5052,1.0168,0.00020097
51.094,-6.5052,1.0168,0.00020025
51.216,-6.5052,1.0168,0.0001995
51.339,-6.5052,1.0167,0.0001988
51.462,-6.5052,1.0167,0.00019817
51.585,-6.5052,1.0167,0.00019748
51.709,-6.5052,1.0167,0.00019658
51.832,-6.5052,1.0166,0.00019542
51.956,-6.5052,1.0166,0.00019414
52.08,-6.5052,1.0166,0.00019304
52.204,-6.5052,1.0166,0.00019218
52.328,-6.5052,1.0165,0.00019124
52.453,-6.5052,1.0165,0.0001899
52.578,-6.5052,1.0165,0.00018827
52.702,-6.5052,1.0165,0.00018685
52.828,-6.5052,1.0164,0.00018597
52.953,-6.5052,1.0164,0.0001854
53.078,-6.5052,1.0164,0.00018466
53.204,-6.5052,1.0164,0.00018366
53.33,-6.5052,1.0163,0.00018283
53.456,-6.5052,1.0163,0.00018262
53.582,-6.5052,1.0163,0.00018319
53.709,-6.5052,1.0163,0.00018442
53.835,-6.5052,1.0162,0.00018618
53.962,-6.5052,1.0162,0.0001885
54.089,-6.5052,1.0162,0.00019129
54.216,-6.5052,1.0161,0.00019403
54.344,-6.5052,1.0161,0.00019598
54.471,-6.5052,1.0161,0.00019659
54.599,-6.5052,1.0161,0.00019578
54.727,-6.5052,1.016,0.00019383
54.855,-6.5052,1.016,0.00019116
54.983,-6.5052,1.016,0.00018809
55.112,-6.5052,1.016,0.00018471
55.241,-6.5052,1.0159,0.00018093
55.37,-6.5052,1.0159,0.00017664
55.499,-6.5052,1.0159,0.0001719
55.628,-6.5052,1.0159,0.00016684
55.758,-6.5052,1.0158,0.00016158
55.887,-6.5052,1.0158,0.00015612
56.017,-6.5052,1.0158,0.00015046
56.147,-6.5052,1.0158,0.0001447
56.278,-6.5052,1.0157,0.00013903
56.408,-6.5052,1.0157,0.00013358
56.539,-6.5052,1.0157,0.00012841
56.67,-6.5052,1.0157,0.00012354
56.801,-6.5052,1.0156,0.00011901
56.932,-6.5052,1.0156,0.00011482
57.064,-6.5052,1.0156,0.00011094
57.195,-6.5052,1.0156,0.00010734
57.327,-6.5052,1.0155,0.00010405
57.459,-6.5052,1.0155,0.00010115
57.591,-6.5052,1.0155,0.000098685
57.724,-6.5052,1.0155,0.000096504
57.856,-6.5052,1.0154,0.000094293
57.989,-6.5052,1.0154,0.000091753
58.122,-6.5052,1.0154,0.000088778
58.255,-6.5052,1.0154,0.000085482
58.389,-6.5052,1.0153,0.00008204
58.522,-6.5052,1.0153,0.000078535
58.656,-6.5052,1.0153,0.000074941
58.79,-6.5052,1.0153,0.000071253
58.924,-6.5052,1.0152,0.000067566
59.059,-6.5052,1.0152,0.000063992
59.193,-6.5052,1.0152,0.0000605
59.328,-6.5052,1.0152,0.000056889
59.463,-6.5052,1.0151,0.000052973
59.598,-6.5052,1.0151,0.000048786
59.734,-6.5052,1.0151,0.000044579
59.869,-6.5052,1.0151,0.000040616
60.005,-6.5052,1.015,0.00003702
60.141,-6.5052,1.015,0.000033841
60.277,-6.5052,1.015,0.000031124
60.414,-6.5052,1.015,0.000028838
60.55,-6.5052,1.0149,0.000026772
60.687,-6.5052,1.0149,0.000024613
60.824,-6.5052,1.0149,0.000022159
60.961,-6.5052,1.0149,0.000019402
61.098,-6.5052,1.0148,0.000016407
61.236,-6.5052,1.0148,0.000013175
61.374,-6.5052,1.0148,9.7237E-06
61.511,-6.5052,1.0148,6.1957E-06
61.65,-6.5052,1.0147,2.7774E-06
61.788,-6.5052,1.0147,-5.2342E-07
61.926,-6.5052,1.0147,-3.9402E-06
62.065,-6.5052,1.0147,-7.7694E-06
62.204,-6.5052,1.0146,-0.000012166
62.343,-6.5052,1.0146,-0.000017123
62.483,-6.5052,1.0146,-0.000022604
62.622,-6.5052,1.0146,-0.000028579
62.762,-6.5052,1.0146,-0.000034869
62.902,-6.5052,1.0145,-0.000041038
63.042,-6.5052,1.0145,-0.000046634
63.182,-6.5052,1.0145,-0.000051577
63.323,-6.5052,1.0145,-0.000056142
63.463,-6.5052,1.0144,-0.000060501
63.604,-6.5052,1.0144,-0.000064413
63.745,-6.5052,1.0144,-0.000067537
63.886,-6.5052,1.0144,-0.000069995
64.028,-6.5052,1.0143,-0.000072407
64.17,-6.5052,1.0143,-0.000075249
64.312,-6.5052,1.0143,-0.000078283
64.454,-6.5052,1.0143,-0.00008081
64.596,-6.5052,1.0142,-0.000082527
64.738,-6.5052,1.0142,-0.000084015
64.881,-6.5052,1.0142,-0.000086243
65.024,-6.5052,1.0142,-0.000089593
65.167,-6.5052,1.0141,-0.000093448
65.31,-6.5052,1.0141,-0.000096739
65.454,-6.5052,1.0141,-0.000098821
65.597,-6.5052,1.014,-0.000099755
65.741,-6.5052,1.014,-0.000099848
65.885,-6.5052,1.014,-0.000099204
66.03,-6.5052,1.014,-0.000097804
66.174,-6.5052,1.0139,-0.000095756
66.319,-6.5052,1.0139,-0.000093336
66.464,-6.5052,1.0139,-0.000090895
66.609,-6.5052,1.0138,-0.000088821
66.754,-6.5052,1.0138,-0.000087468
66.899,-6.5052,1.0138,-0.000087088
67.045,-6.5052,1.0137,-0.000087863
67.191,-6.5052,1.0137,-0.000089913
67.337,-6.5052,1.0137,-0.000093206
67.483,-6.5052,1.0137,-0.00009747
67.63,-6.5052,1.0136,-0.00010234
67.776,-6.5052,1.0136,-0.00010763
67.923,-6.5052,1.0136,-0.00011343
68.07,-6.5052,1.0135,-0.00011988
68.217,-6.5052,1.0135,-0.00012695
68.365,-6.5052,1.0135,-0.00013461
68.513,-6.5052,1.0134,-0.00014307
68.66,-6.5052,1.0134,-0.00015266
68.808,-6.5052,1.0134,-0.00016348
68.957,-6.5052,1.0133,-0.0001753
69.105,-6.5052,1.0133,-0.0001879
69.254,-6.5052,1.0133,-0.00020136
69.403,-6.5052,1.0132,-0.00021574
69.552,-6.5052,1.0132,-0.00023076
69.701,-6.5052,1.0132,-0.00024596
69.85,-6.5052,1.0132,-0.00026117
70,-6.5052,1.0131,-0.00027662
10.028,-6.4015,1.0254,-0.0058932
10.077,-6.4015,1.0254,-0.0058707
10.126,-6.4015,1.0253,-0.0058481
10.175,-6.4015,1.0253,-0.0058255
10.224,-6.4015,1.0253,-0.0058028
10.273,-6.4015,1.0253,-0.0057801
10.323,-6.4015,1.0253,-0.0057573
10.372,-6.4015,1.0253,-0.0057345
10.421,-6.4015,1.0253,-0.0057116
10.471,-6.4015,1.0252,-0.0056886
10.52,-6.4015,1.0252,-0.0056656
10.57,-6.4015,1.0252,-0.0056425
10.62,-6.4015,1.0252,-0.0056193
10.67,-6.4015,1.0252,-0.0055961
10.72,-6.4015,1.0252,-0.0055728
10.77,-6.4015,1.0252,-0.0055494
10.82,-6.4015,1.0252,-0.005526
10.87,-6.4015,1.0251,-0.0055025
10.92,-6.4015,1.0251,-0.005479
10.97,-6.4015,1.0251,-0.0054554
11.021,-6.4015,1.0251,-0.0054317
11.071,-6.4015,1.0251,-0.0054079
11.122,-6.4015,1.0251,-0.0053841
11.173,-6.4015,1.0251,-0.0053603
11.223,-6.4015,1.0251,-0.0053364
11.274,-6.4015,1.025,-0.0053124
11.325,-6.4015,1.025,-0.0052883
11.376,-6.4015,1.025,-0.0052642
11.427,-6.4015,1.025,-0.0052401
11.479,-6.4015,1.025,-0.0052159
11.53,-6.4015,1.025,-0.0051916
11.581,-6.4015,1.025,-0.0051673
11.633,-6.4015,1.025,-0.0051429
11.685,-6.4015,1.025,-0.0051185
11.736,-6.4015,1.0249,-0.0050941
11.788,-6.4015,1.0249,-0.0050695
11.84,-6.4015,1.0249,-0.005045
11.892,-6.4015,1.0249,-0.0050204
11.944,-6.4015,1.0249,-0.0049957
11.996,-6.4015,1.0249,-0.004971
12.048,-6.4015,1.0249,-0.0049463
12.101,-6.4015,1.0249,-0.0049215
12.153,-6.4015,1.0248,-0.0048967
12.205,-6.4015,1.0248,-0.0048719
12.258,-6.4015,1.0248,-0.004847
12.311,-6.4015,1.0248,-0.0048221
12.364,-6.4015,1.0248,-0.0047972
12.416,-6.4015,1.0248,-0.0047722
12.469,-6.4015,1.0248,-0.0047472
12.523,-6.4015,1.0248,-0.0047222
12.576,-6.4015,1.0248,-0.0046972
12.629,-6.4015,1.0247,-0.0046721
12.682,-6.4015,1.0247,-0.0046471
12.736,-6.4015,1.0247,-0.004622
12.789,-6.4015,1.0247,-0.0045969
12.843,-6.4015,1.0247,-0.0045718
12.897,-6.4015,1.0247,-0.0045466
12.951,-6.4015,1.0247,-0.0045215
13.005,-6.4015,1.0247,-0.0044963
13.059,-6.4015,1.0247,-0.0044712
13.113,-6.4015,1.0246,-0.004446
13.167,-6.4015,1.0246,-0.0044209
13.221,-6.4015,1.0246,-0.0043957
13.276,-6.4015,1.0246,-0.0043705
13.33,-6.4015,1.0246,-0.0043454
13.385,-6.4015,1.0246,-0.0043202
13.44,-6.4015,1.0246,-0.004295
13.495,-6.4015,1.0246,-0.0042699
13.55,-6.4015,1.0246,-0.0042447
13.605,-6.4015,1.0245,-0.0042196
13.66,-6.4015,1.0245,-0.0041944
13.715,-6.4015,1.0245,-0.0041693
13.771,-6.4015,1.0245,-0.0041442
13.826,-6.4015,1.0245,-0.0041191
13.882,-6.4015,1.0245,-0.004094
13.937,-6.4015,1.0245,-0.0040689
13.993,-6.4015,1.0245,-0.0040439
14.049,-6.4015,1.0244,-0.0040188
14.105,-6.4015,1.0244,-0.0039938
14.161,-6.4015,1.0244,-0.0039688
14.217,-6.4015,1.0244,-0.0039438
14.274,-6.4015,1.0244,-0.0039189
14.33,-6.4015,1.0244,-0.0038939
14.387,-6.4015,1.0244,-0.003869
14.443,-6.4015,1.0244,-0.0038441
14.5,-6.4015,1.0243,-0.0038193
14.557,-6.4015,1.0243,-0.0037944
14.614,-6.4015,1.0243,-0.0037696
14.671,-6.4015,1.0243,-0.0037448
14.728,-6.4015,1.0243,-0.0037201
14.785,-6.4015,1.0243,-0.0036953
14.843,-6.4015,1.0243,-0.0036706
14.9,-6.4015,1.0243,-0.003646
14.958,-6.4015,1.0242,-0.0036213
15.016,-6.4015,1.0242,-0.0035967
15.073,-6.4015,1.0242,-0.0035721
15.131,-6.4015,1.0242,-0.0035476
15.189,-6.4015,1.0242,-0.003523
15.247,-6.4015,1.0242,-0.0034985
15.306,-6.4015,1.0242,-0.0034741
15.364,-6.4015,1.0241,-0.0034497
15.423,-6.4015,1.0241,-0.0034253
15.481,-6.4015,1.0241,-0.0034009
15.54,-6.4015,1.0241,-0.0033766
15.599,-6.4015,1.0241,-0.0033523
15.658,-6.4015,1.0241,-0.0033281
15.717,-6.4015,1.0241,-0.0033038
15.776,-6.4015,1.0241,-0.0032797
15.835,-6.4015,1.024,-0.0032555
15.895,-6.4015,1.024,-0.0032314
15.954,-6.4015,1.024,-0.0032074
16.014,-6.4015,1.024,-0.0031833
16.073,-6.4015,1.024,-0.0031594
16.133,-6.4015,1.024,-0.0031354
16.193,-6.4015,1.024,-0.0031115
16.253,-6.4015,1.0239,-0.0030877
16.314,-6.4015,1.0239,-0.0030638
16.374,-6.4015,1.0239,-0.0030401
16.434,-6.4015,1.0239,-0.0030164
16.495,-6.4015,1.0239,-0.0029927
16.555,-6.4015,1.0239,-0.0029691
16.616,-6.4015,1.0239,-0.0029455
16.677,-6.4015,1.0238,-0.002922
16.738,-6.4015,1.0238,-0.0028985
16.799,-6.4015,1.0238,-0.0028751
16.861,-6.4015,1.0238,-0.0028517
16.922,-6.4015,1.0238,-0.0028285
16.983,-6.4015,1.0238,-0.0028052
17.045,-6.4015,1.0237,-0.002782
17.107,-6.4015,1.0237,-0.0027589
17.169,-6.4015,1.0237,-0.0027359
17.231,-6.4015,1.0237,-0.0027129
17.293,-6.4015,1.0237,-0.00269
17.355,-6.4015,1.0237,-0.0026671
17.417,-6.4015,1.0237,-0.0026443
17.48,-6.4015,1.0236,-0.0026216
17.542,-6.4015,1.0236,-0.002599
17.605,-6.4015,1.0236,-0.0025764
17.668,-6.4015,1.0236,-0.0025539
17.731,-6.4015,1.0236,-0.0025315
17.794,-6.4015,1.0236,-0.0025092
17.857,-6.4015,1.0235,-0.002487
17.92,-6.4015,1.0235,-0.0024648
17.984,-6.4015,1.0235,-0.0024428
18.047,-6.4015,1.0235,-0.0024208
18.111,-6.4015,1.0235,-0.0023989
18.175,-6.4015,1.0235,-0.0023771
18.239,-6.4015,1.0234,-0.0023554
18.303,-6.4015,1.0234,-0.0023338
18.367,-6.4015,1.0234,-0.0023123
18.431,-6.4015,1.0234,-0.0022909
18.496,-6.4015,1.0234,-0.0022696
18.56,-6.4015,1.0234,-0.0022484
18.625,-6.4015,1.0233,-0.0022273
18.69,-6.4015,1.0233,-0.0022063
18.754,-6.4015,1.0233,-0.0021854
18.82,-6.4015,1.0233,-0.0021646
18.885,-6.4015,1.0233,-0.002144
18.95,-6.4015,1.0233,-0.0021234
19.015,-6.4015,1.0232,-0.0021029
19.081,-6.4015,1.0232,-0.0020826
19.147,-6.4015,1.0232,-0.0020623
19.213,-6.4015,1.0232,-0.0020422
19.278,-6.4015,1.0232,-0.0020222
19.345,-6.4015,1.0231,-0.0020023
19.411,-6.4015,1.0231,-0.0019825
19.477,-6.4015,1.0231,-0.0019628
19.544,-6.4015,1.0231,-0.0019433
19.61,-6.4015,1.0231,-0.0019238
19.677,-6.4015,1.0231,-0.0019045
19.744,-6.4015,1.023,-0.0018853
19.811,-6.4015,1.023,-0.0018662
19.878,-6.4015,1.023,-0.0018472
19.945,-6.4015,1.023,-0.0018284
20.012,-6.4015,1.023,-0.0018097
20.08,-6.4015,1.0229,-0.0017911
20.148,-6.4015,1.0229,-0.0017726
20.215,-6.4015,1.0229,-0.0017542
20.283,-6.4015,1.0229,-0.001736
20.351,-6.4015,1.0229,-0.0017179
20.42,-6.4015,1.0228,-0.0016999
20.488,-6.4015,1.0228,-0.001682
20.556,-6.4015,1.0228,-0.0016643
20.625,-6.4015,1.0228,-0.0016467
20.694,-6.4015,1.0228,-0.0016292
20.762,-6.4015,1.0228,-0.0016119
20.831,-6.4015,1.0227,-0.0015947
20.9,-6.4015,1.0227,-0.0015776
20.97,-6.4015,1.0227,-0.0015606
21.039,-6.4015,1.0227,-0.0015438
21.109,-6.4015,1.0227,-0.0015271
21.178,-6.4015,1.0226,-0.0015105
21.248,-6.4015,1.0226,-0.001494
21.318,-6.4015,1.0226,-0.0014777
21.388,-6.4015,1.0226,-0.0014615
21.458,-6.4015,1.0226,-0.0014454
21.529,-6.4015,1.0225,-0.0014295
21.599,-6.4015,1.0225,-0.0014136
21.67,-6.4015,1.0225,-0.0013979
21.74,-6.4015,1.0225,-0.0013823
21.811,-6.4015,1.0225,-0.0013668
21.882,-6.4015,1.0225,-0.0013514
21.953,-6.4015,1.0224,-0.0013361
22.025,-6.4015,1.0224,-0.0013209
22.096,-6.4015,1.0224,-0.0013058
22.168,-6.4015,1.0224,-0.0012908
22.239,-6.4015,1.0224,-0.0012759
22.311,-6.4015,1.0223,-0.0012611
22.383,-6.4015,1.0223,-0.0012463
22.455,-6.4015,1.0223,-0.0012317
22.528,-6.4015,1.0223,-0.0012172
22.6,-6.4015,1.0223,-0.0012027
22.673,-6.4015,1.0222,-0.0011884
22.745,-6.4015,1.0222,-0.0011741
22.818,-6.4015,1.0222,-0.0011599
22.891,-6.4015,1.0222,-0.0011458
22.964,-6.4015,1.0222,-0.0011318
23.038,-6.4015,1.0222,-0.001118
23.111,-6.4015,1.0221,-0.0011042
23.185,-6.4015,1.0221,-0.0010905
23.258,-6.4015,1.0221,-0.0010769
23.332,-6.4015,1.0221,-0.0010634
23.406,-6.4015,1.0221,-0.00105
23.48,-6.4015,1.022,-0.0010368
23.554,-6.4015,1.022,-0.0010236
23.629,-6.4015,1.022,-0.0010105
23.703,-6.4015,1.022,-0.00099761
23.778,-6.4015,1.022,-0.00098477
23.853,-6.4015,1.0219,-0.00097205
23.928,-6.4015,1.0219,-0.00095944
24.003,-6.4015,1.0219,-0.00094694
24.078,-6.4015,1.0219,-0.00093456
24.154,-6.4015,1.0219,-0.00092229
24.229,-6.4015,1.0219,-0.00091013
24.305,-6.4015,1.0218,-0.00089808
24.381,-6.4015,1.0218,-0.00088614
24.457,-6.4015,1.0218,-0.00087431
24.533,-6.4015,1.0218,-0.0008626
24.609,-6.4015,1.0218,-0.000851
24.686,-6.4015,1.0217,-0.0008395
24.762,-6.4015,1.0217,-0.00082812
24.839,-6.4015,1.0217,-0.00081684
24.916,-6.4015,1.0217,-0.00080567
24.993,-6.4015,1.0217,-0.00079461
25.07,-6.4015,1.0216,-0.00078366
25.147,-6.4015,1.0216,-0.00077281
25.225,-6.4015,1.0216,-0.00076207
25.302,-6.4015,1.0216,-0.00075143
25.38,-6.4015,1.0216,-0.0007409
25.458,-6.4015,1.0216,-0.00073046
25.536,-6.4015,1.0215,-0.00072013
25.614,-6.4015,1.0215,-0.0007099
25.693,-6.4015,1.0215,-0.00069977
25.771,-6.4015,1.0215,-0.00068974
25.85,-6.4015,1.0215,-0.0006798
25.929,-6.4015,1.0214,-0.00066996
26.008,-6.4015,1.0214,-0.00066022
26.087,-6.4015,1.0214,-0.00065057
26.166,-6.4015,1.0214,-0.00064102
26.246,-6.4015,1.0214,-0.00063156
26.325,-6.4015,1.0213,-0.00062219
26.405,-6.4015,1.0213,-0.00061291
26.485,-6.4015,1.0213,-0.00060372
26.565,-6.4015,1.0213,-0.00059462
26.645,-6.4015,1.0213,-0.00058562
26.725,-6.4015,1.0213,-0.00057672
26.806,-6.4015,1.0212,-0.0005679
26.887,-6.4015,1.0212,-0.00055919
26.967,-6.4015,1.0212,-0.00055057
27.048,-6.4015,1.0212,-0.00054206
27.129,-6.4015,1.0212,-0.00053365
27.211,-6.4015,1.0211,-0.00052535
27.292,-6.4015,1.0211,-0.00051716
27.374,-6.4015,1.0211,-0.00050908
27.455,-6.4015,1.0211,-0.00050111
27.537,-6.4015,1.0211,-0.00049326
27.619,-6.4015,1.021,-0.00048552
27.701,-6.4015,1.021,-0.00047791
27.784,-6.4015,1.021,-0.00047043
27.866,-6.4015,1.021,-0.00046307
27.949,-6.4015,1.021,-0.00045585
28.032,-6.4015,1.021,-0.00044878
28.115,-6.4015,1.0209,-0.00044185
28.198,-6.4015,1.0209,-0.00043507
28.281,-6.4015,1.0209,-0.00042844
28.364,-6.4015,1.0209,-0.00042194
28.448,-6.4015,1.0209,-0.0004156
28.532,-6.4015,1.0209,-0.00040939
28.616,-6.4015,1.0208,-0.00040331
28.7,-6.4015,1.0208,-0.00039737
28.784,-6.4015,1.0208,-0.00039154
28.868,-6.4015,1.0208,-0.00038584
28.953,-6.4015,1.0208,-0.00038024
29.038,-6.4015,1.0208,-0.00037475
29.122,-6.4015,1.0207,-0.00036935
29.207,-6.4015,1.0207,-0.00036405
29.293,-6.4015,1.0207,-0.00035883
